Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,93.18,93.889999,92.160004,92.190002,1050500,91.470895
2014-12-30,93.169998,94.040001,92.639999,93.110001,903900,92.383716
2014-12-29,94.080002,94.459999,93.730003,93.760002,678400,93.028648
2014-12-26,94.519997,94.949997,94.110001,94.190002,638600,93.455294
2014-12-24,95.300003,95.43,94.580002,94.589996,352500,93.852168
2014-12-23,95.099998,95.370003,94.690002,95.150002,935200,94.407805
2014-12-22,94.449997,95.239998,94.080002,94.690002,1201000,93.951394
2014-12-19,94.260002,95.839996,93.82,93.919998,2988800,93.187396
2014-12-18,92.800003,94.480003,92.089996,94.480003,3064700,93.743033
2014-12-17,92.029999,93.199997,91.389999,92.879997,2382800,92.155507
2014-12-16,92.599998,93.879997,91.940002,92.110001,2249400,91.391517
2014-12-15,93.019997,93.300003,91.599998,92.669998,2290700,91.947146
2014-12-12,90.699997,93.339996,90.699997,92.169998,1934000,91.451046
2014-12-11,93.139999,94.059998,92.57,93.370003,2180100,92.64169
2014-12-10,92.699997,93.470001,91.57,92.559998,1631000,91.838004
2014-12-09,90.839996,92.989998,90.449997,92.720001,1283300,91.996759
2014-12-08,93.470001,94.00,92.699997,93.360001,1032300,92.631766
2014-12-05,94.129997,94.129997,93.209999,93.68,1083200,92.94927
2014-12-04,93.459999,93.910004,92.970001,93.870003,903900,93.13779
2014-12-03,93.239998,94.010002,93.019997,93.699997,1083300,92.969111
2014-12-02,94.150002,94.25,93.209999,93.330002,2121200,92.602002
2014-12-01,93.25,94.900002,93.239998,94.120003,1808700,93.38584
