Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,25.330001,25.510001,25.18,25.200001,1537600,21.901471
2014-12-30,25.399999,25.430001,25.240001,25.280002,2160400,21.971
2014-12-29,25.27,25.46,25.209999,25.399999,1578500,22.075291
2014-12-26,25.26,25.520001,25.100001,25.27,1023400,21.962308
2014-12-24,25.330001,25.420001,25.16,25.17,1386700,21.875397
2014-12-23,25.420001,25.58,25.26,25.309999,2618700,21.997071
2014-12-22,25.36,25.57,25.280002,25.35,4973100,22.031836
2014-12-19,25.190002,25.430001,24.85,25.309999,7386100,21.997071
2014-12-18,24.830001,25.100001,24.67,25.07,5628400,21.788486
2014-12-17,23.88,24.540001,23.709999,24.430001,6810600,21.232259
2014-12-16,23.870002,24.230001,23.75,23.75,4052000,20.641267
2014-12-15,24.100001,24.36,23.799999,23.999999,4623200,20.858542
2014-12-12,24.330001,24.47,24.05,24.05,4946700,20.901999
2014-12-11,24.48,24.719999,24.46,24.520001,5097200,21.310479
2014-12-10,24.899999,24.899999,24.240001,24.319999,4370700,21.136656
2014-12-09,24.27,24.98,24.209999,24.909999,6644600,21.649429
2014-12-08,24.790002,24.96,24.530001,24.57,4726300,21.353933
2014-12-05,24.75,25.07,24.629999,24.870002,6387000,21.614667
2014-12-04,24.75,24.830001,24.57,24.780002,4934900,21.536447
2014-12-03,24.399999,24.77,24.36,24.730001,4929900,21.492991
2014-12-02,23.899999,24.420001,23.86,24.340001,3413900,21.15404
2014-12-01,24.08,24.190002,23.85,23.940001,4015200,20.806397
