Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,133.130005,133.619995,130.369995,130.470001,432200,130.470001
2014-12-30,133.009995,134.419998,132.619995,132.710007,439600,132.710007
2014-12-29,133.320007,134.479996,132.860001,133.820007,379900,133.820007
2014-12-26,135.690002,135.979996,133.460007,133.660004,352700,133.660004
2014-12-24,133.960007,136.110001,133.759995,135.110001,273200,135.110001
2014-12-23,133.820007,134.979996,132.429993,133.940002,523600,133.940002
2014-12-22,132.940002,133.429993,132.259995,132.970001,772900,132.970001
2014-12-19,133.399994,135.00,132.179993,132.75,3759400,132.75
2014-12-18,132.559998,132.850006,130.779999,132.839996,596500,132.839996
2014-12-17,128.50,130.389999,127.480003,129.949997,612100,129.949997
2014-12-16,130.619995,131.50,128.179993,128.270004,679700,128.270004
2014-12-15,130.770004,131.270004,128.410004,130.259995,953300,130.259995
2014-12-12,130.910004,131.960007,130.070007,130.539993,793900,130.539993
2014-12-11,131.699997,133.699997,131.699997,132.380005,658800,132.380005
2014-12-10,132.25,133.699997,130.470001,130.710007,786500,130.710007
2014-12-09,130.369995,132.360001,128.580002,132.210007,620100,132.210007
2014-12-08,133.00,133.229996,130.539993,131.289993,764100,131.289993
2014-12-05,132.309998,133.259995,131.690002,133.259995,670800,133.259995
2014-12-04,130.919998,132.580002,130.479996,132.309998,717800,132.309998
2014-12-03,127.760002,131.389999,127.760002,130.949997,823400,130.949997
2014-12-02,127.510002,129.25,126.470001,128.729996,534300,128.729996
2014-12-01,129.610001,129.610001,126.830002,128.070007,786600,128.070007
