Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,133.449997,134.830002,132.320007,132.399994,1074900,131.302888
2014-12-30,135.740005,136.119995,132.240005,133.399994,1608900,132.294602
2014-12-29,137.610001,138.270004,135.669998,136.509995,1162100,135.378832
2014-12-26,137.699997,138.839996,137.360001,137.429993,744500,136.291207
2014-12-24,136.880005,138.539993,136.550003,137.649994,528400,136.509385
2014-12-23,135.190002,137.990005,134.399994,136.550003,1640900,135.418509
2014-12-22,137.639999,140.639999,137.559998,139.779999,1010300,138.62174
2014-12-19,137.779999,138.630005,136.240005,137.169998,1891400,136.033367
2014-12-18,138.029999,138.979996,135.899994,137.610001,1204300,136.469723
2014-12-17,135.119995,137.080002,133.350006,136.649994,1225800,135.517671
2014-12-16,134.350006,138.899994,133.869995,135.100006,1626400,133.980527
2014-12-15,136.559998,136.699997,133.880005,134.449997,987800,133.335904
2014-12-12,138.389999,140.259995,136.259995,136.279999,1245300,135.150742
2014-12-11,138.270004,141.339996,137.660004,139.690002,1428200,138.53249
2014-12-10,133.089996,141.690002,133.020004,138.240005,3328300,137.094508
2014-12-09,130.259995,133.660004,129.360001,132.990005,1642800,131.888011
2014-12-08,133.759995,134.470001,130.330002,131.699997,1795300,130.608692
2014-12-05,134.070007,136.449997,133.910004,134.210007,1254700,133.097903
2014-12-04,136.169998,136.25,133.649994,134.380005,1682000,133.266492
2014-12-03,137.729996,138.240005,135.160004,135.910004,1450200,134.783813
2014-12-02,139.210007,140.25,135.570007,137.839996,1955700,136.697813
2014-12-01,141.389999,142.75,138.410004,139.009995,1457500,137.858116
