Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,72.800003,72.970001,71.730003,71.82,369800,70.955889
2014-12-30,73.040001,73.199997,72.370003,72.790001,459700,71.91422
2014-12-29,73.699997,73.82,73.239998,73.330002,214100,72.447723
2014-12-26,73.849998,73.940002,73.540001,73.779999,146700,72.892306
2014-12-24,73.779999,73.93,73.470001,73.589996,122700,72.70459
2014-12-23,73.50,74.269997,73.449997,73.57,351100,72.684834
2014-12-22,73.129997,73.980003,72.739998,73.690002,476300,72.803393
2014-12-19,72.050003,72.949997,70.599998,72.849998,993300,71.973495
2014-12-18,70.720001,71.529999,70.650002,71.489998,748100,70.629858
2014-12-17,68.709999,70.010002,68.379997,69.949997,562600,69.108386
2014-12-16,68.639999,70.050003,68.309998,68.330002,653900,67.507882
2014-12-15,69.690002,69.790001,68.410004,68.760002,513000,67.932708
2014-12-12,70.220001,70.379997,69.110001,69.120003,454700,68.288377
2014-12-11,69.830002,71.410004,69.830002,70.610001,561800,69.760448
2014-12-10,70.849998,71.239998,69.639999,69.669998,814700,68.831756
2014-12-09,70.360001,70.910004,70.160004,70.870003,897700,70.017322
2014-12-08,71.379997,72.190002,70.989998,71.260002,953000,70.402629
2014-12-05,70.93,71.419998,70.779999,71.300003,804000,70.442149
2014-12-04,70.589996,70.949997,70.080002,70.730003,1488300,69.879007
2014-12-03,70.43,71.089996,68.440002,70.360001,3529000,69.513456
2014-12-02,71.489998,71.610001,70.209999,70.57,790100,69.720929
2014-12-01,71.599998,72.110001,71.00,71.720001,492700,70.857094
