Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,34.98,35.119999,34.209999,34.25,1157300,34.25
2014-12-30,34.900002,35.080002,34.790001,34.93,675900,34.93
2014-12-29,34.970001,35.369999,34.889999,35.060001,1737600,35.060001
2014-12-26,34.959999,35.189999,34.91,34.970001,921500,34.970001
2014-12-24,34.990002,35.00,34.889999,34.93,575700,34.93
2014-12-23,35.110001,35.200001,34.93,34.990002,1512400,34.990002
2014-12-22,35.009998,35.349998,34.759998,35.040001,1625600,35.040001
2014-12-19,34.59,35.060001,34.369999,35.009998,3664600,35.009998
2014-12-18,33.549999,34.360001,33.509998,34.349998,2345000,34.349998
2014-12-17,32.220001,33.189999,32.09,33.119999,1732100,33.119999
2014-12-16,32.889999,32.98,32.16,32.169998,1833600,32.169998
2014-12-15,32.950001,33.200001,32.630001,33.060001,2022600,33.060001
2014-12-12,33.110001,33.369999,32.790001,32.790001,1250400,32.790001
2014-12-11,33.419998,33.709999,33.23,33.279999,1226300,33.279999
2014-12-10,33.549999,33.639999,33.169998,33.279999,1790800,33.279999
2014-12-09,32.82,33.669998,32.799999,33.560001,2117500,33.560001
2014-12-08,32.970001,33.18,32.73,33.09,2901000,33.09
2014-12-05,32.93,33.09,32.700001,32.91,2886300,32.91
2014-12-04,33.00,33.099998,32.470001,32.950001,3567000,32.950001
2014-12-03,33.290001,33.400002,31.950001,32.959999,4612200,32.959999
2014-12-02,33.16,33.470001,32.759998,33.34,1398000,33.34
2014-12-01,33.66,33.709999,33.290001,33.310001,1522600,33.310001
