Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,35.349998,35.529999,34.389999,34.450001,2689300,34.450001
2014-12-30,35.419998,35.419998,34.639999,35.220001,1779700,35.220001
2014-12-29,34.75,35.740002,34.700001,35.459999,1402100,35.459999
2014-12-26,35.040001,35.130001,34.610001,34.869999,1377000,34.869999
2014-12-24,34.98,35.18,34.790001,34.889999,715800,34.889999
2014-12-23,34.720001,35.50,34.650002,35.080002,2390000,35.080002
2014-12-22,35.560001,35.610001,34.349998,34.599998,3585900,34.599998
2014-12-19,35.759998,35.779999,34.849998,35.43,5941500,35.43
2014-12-18,34.68,35.450001,34.470001,35.41,3520900,35.41
2014-12-17,33.299999,34.34,33.220001,34.220001,1931600,34.220001
2014-12-16,32.91,33.700001,32.48,33.189999,2808200,33.189999
2014-12-15,33.77,34.00,32.689999,32.869999,2449500,32.869999
2014-12-12,33.32,34.299999,33.060001,33.380001,4975700,33.380001
2014-12-11,34.110001,34.669998,33.990002,34.049999,2727300,34.049999
2014-12-10,34.43,34.59,33.869999,33.900002,2984400,33.900002
2014-12-09,33.540001,34.689999,33.139999,34.639999,3731700,34.639999
2014-12-08,33.830002,34.139999,33.380001,33.669998,4332200,33.669998
2014-12-05,34.43,34.599998,33.16,33.970001,7058400,33.970001
2014-12-04,35.240002,35.310001,34.310001,34.43,2661700,34.43
2014-12-03,34.93,35.689999,34.830002,35.310001,2695000,35.310001
2014-12-02,34.799999,35.200001,34.650002,34.919998,1554000,34.919998
2014-12-01,34.630001,35.040001,34.389999,34.689999,2111100,34.689999
