Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,62.610001,62.759998,61.200001,61.25,595400,61.25
2014-12-30,62.549999,63.360001,62.049999,62.560001,495300,62.560001
2014-12-29,62.220001,62.52,62.099998,62.240002,262900,62.240002
2014-12-26,62.830002,62.939999,62.330002,62.439999,263600,62.439999
2014-12-24,62.759998,62.93,62.43,62.599998,305600,62.599998
2014-12-23,62.970001,63.00,61.630001,62.669998,688400,62.669998
2014-12-22,62.529999,62.93,61.959999,62.84,631800,62.84
2014-12-19,62.740002,63.139999,62.09,62.66,1611500,62.66
2014-12-18,61.209999,62.540001,60.740002,62.439999,1050900,62.439999
2014-12-17,58.970001,60.91,58.950001,60.25,1528000,60.25
2014-12-16,59.990002,60.669998,58.790001,58.82,951900,58.82
2014-12-15,60.50,61.610001,60.310001,60.34,1440500,60.34
2014-12-12,62.139999,62.310001,60.299999,60.330002,1486900,60.330002
2014-12-11,59.720001,63.080002,59.439999,62.080002,1411500,62.080002
2014-12-10,60.09,60.560001,59.25,59.389999,922800,59.389999
2014-12-09,60.139999,61.299999,59.810001,60.360001,2150300,60.360001
2014-12-08,60.00,60.290001,59.599998,60.119999,615000,60.119999
2014-12-05,59.310001,60.27,59.060001,60.099998,681200,60.099998
2014-12-04,59.560001,60.07,59.07,59.259998,1098400,59.259998
2014-12-03,60.540001,60.830002,59.610001,59.740002,928500,59.740002
2014-12-02,60.130001,60.799999,59.830002,60.77,754000,60.77
2014-12-01,59.400002,60.18,59.18,59.939999,648600,59.939999
