Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,49.91,50.02,49.169998,49.27,5109600,48.264033
2014-12-30,50.150002,50.419998,49.77,49.830002,3664200,48.8126
2014-12-29,50.360001,50.459999,49.98,50.23,4029600,49.204431
2014-12-26,50.349998,50.82,50.34,50.599998,2991600,49.566875
2014-12-24,50.650002,50.77,50.330002,50.360001,4081100,49.331778
2014-12-23,50.369999,50.639999,50.189999,50.529999,4631300,49.498305
2014-12-22,49.98,50.299999,49.810001,50.200001,8944900,49.175045
2014-12-19,51.279999,51.669998,50.220001,50.560001,16275500,49.01831
2014-12-18,50.43,51.27,50.049999,51.27,7566500,49.70666
2014-12-17,49.540001,50.200001,49.139999,49.939999,7948100,48.417213
2014-12-16,49.200001,50.400002,48.91,49.330002,8658100,47.825816
2014-12-15,49.849998,50.119999,49.150002,49.509998,8122000,48.000324
2014-12-12,49.860001,50.50,49.639999,49.650002,6031800,48.136058
2014-12-11,49.93,50.59,49.810001,50.209999,5263400,48.67898
2014-12-10,50.849998,50.919998,49.939999,49.990002,6387100,48.465691
2014-12-09,50.669998,50.880001,50.119999,50.700001,5160600,49.154041
2014-12-08,51.110001,51.549999,50.82,50.93,5871300,49.377027
2014-12-05,50.919998,51.09,50.650002,51.07,4529600,49.512758
2014-12-04,51.00,51.07,50.560001,50.939999,6962800,49.386721
2014-12-03,50.509998,51.25,50.400002,51.189999,9451300,49.629098
2014-12-02,50.349998,50.599998,50.150002,50.560001,8363400,49.01831
2014-12-01,50.130001,50.50,50.110001,50.299999,6171800,48.766236
