Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,75.779999,76.00,74.50,74.660004,2063900,74.660004
2014-12-30,75.290001,76.370003,75.00,75.489998,1223300,75.489998
2014-12-29,76.639999,76.639999,75.43,75.760002,1362300,75.760002
2014-12-26,76.519997,77.190002,76.160004,76.910004,634500,76.910004
2014-12-24,76.050003,76.470001,75.93,76.139999,373000,76.139999
2014-12-23,77.099998,77.410004,75.610001,75.889999,2447900,75.889999
2014-12-22,75.75,76.900002,75.730003,76.870003,1728300,76.870003
2014-12-19,75.300003,75.93,74.839996,75.650002,2788300,75.650002
2014-12-18,73.129997,75.089996,73.07,75.07,1843500,75.07
2014-12-17,71.379997,72.629997,71.00,72.529999,1960000,72.529999
2014-12-16,71.879997,72.739998,71.150002,71.209999,1786800,71.209999
2014-12-15,73.199997,73.690002,71.910004,72.190002,1408300,72.190002
2014-12-12,72.07,73.599998,71.580002,72.379997,1458000,72.379997
2014-12-11,73.00,74.370003,72.50,72.800003,1923600,72.800003
2014-12-10,74.019997,74.639999,72.150002,72.440002,1999300,72.440002
2014-12-09,73.190002,74.370003,72.540001,74.059998,2279000,74.059998
2014-12-08,76.980003,76.980003,73.589996,74.00,2939500,74.00
2014-12-05,77.580002,77.860001,76.870003,77.139999,2071200,77.139999
2014-12-04,75.75,77.940002,75.209999,77.220001,2888400,77.220001
2014-12-03,75.620003,76.860001,75.309998,75.730003,3306600,75.730003
2014-12-02,72.00,76.970001,71.75,76.68,5308000,76.68
2014-12-01,73.50,73.699997,70.589996,71.050003,2255500,71.050003
