Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,18.42,18.65,18.200001,18.33,10588100,18.187613
2014-12-30,18.629999,18.98,18.280001,18.68,10603700,18.534895
2014-12-29,19.10,19.280001,18.67,18.790001,10827800,18.644041
2014-12-26,19.00,19.33,18.58,18.889999,7770000,18.743262
2014-12-24,18.98,19.00,18.25,18.77,6754100,18.624196
2014-12-23,19.40,19.709999,18.77,19.139999,11555900,18.99132
2014-12-22,19.870001,19.940001,18.76,19.35,16592500,19.19969
2014-12-19,18.389999,19.85,18.309999,19.700001,38212100,19.546972
2014-12-18,18.92,19.15,17.57,18.26,25783200,18.118157
2014-12-17,17.00,18.879999,16.879999,18.209999,28287700,18.068544
2014-12-16,16.200001,17.74,15.97,16.780001,25492700,16.649654
2014-12-15,16.82,16.99,16.190001,16.25,15814800,16.12377
2014-12-12,16.870001,17.290001,16.41,16.469999,18846700,16.342061
2014-12-11,17.51,17.940001,16.940001,17.02,17548900,16.88779
2014-12-10,17.91,17.92,17.139999,17.389999,22907700,17.254914
2014-12-09,17.91,18.780001,17.82,18.23,20727900,18.088389
2014-12-08,18.459999,18.50,17.700001,17.790001,19874400,17.651809
2014-12-05,18.49,19.379999,18.459999,18.719999,16385600,18.574583
2014-12-04,19.24,19.360001,18.51,18.68,18240300,18.534895
2014-12-03,19.57,20.360001,19.35,19.57,15987000,19.41798
2014-12-02,19.99,20.24,19.16,19.379999,19393000,19.229456
2014-12-01,21.030001,21.10,19.65,19.99,31860800,19.834718
