Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,86.199997,86.709999,85.360001,85.419998,2524600,84.710844
2014-12-30,86.139999,86.639999,85.620003,85.959999,1955800,85.246361
2014-12-29,86.389999,87.440002,85.849998,86.32,2527900,85.603373
2014-12-26,85.709999,86.989998,85.709999,86.709999,1539400,85.990135
2014-12-24,85.720001,86.080002,85.300003,85.580002,1136300,84.869519
2014-12-23,85.699997,86.300003,85.400002,85.779999,3139400,85.067856
2014-12-22,85.00,85.910004,84.809998,85.57,2723700,84.8596
2014-12-19,84.120003,85.489998,83.919998,84.93,8163800,84.224914
2014-12-18,83.220001,84.43,82.510002,84.379997,3812500,83.679477
2014-12-17,80.709999,82.57,80.709999,82.279999,3934100,81.596912
2014-12-16,81.410004,82.169998,80.489998,80.559998,6657200,79.891191
2014-12-15,82.739998,83.110001,81.239998,81.57,3905800,80.892808
2014-12-12,82.739998,83.669998,82.07,82.120003,3845900,81.438245
2014-12-11,83.349998,84.300003,83.160004,83.309998,2527400,82.61836
2014-12-10,83.550003,84.300003,83.190002,83.209999,4785400,82.519192
2014-12-09,83.00,85.160004,82.059998,83.919998,4198600,83.223297
2014-12-08,84.32,84.32,83.099998,83.330002,3376500,82.638198
2014-12-05,84.540001,84.879997,84.00,84.260002,2526600,83.560478
2014-12-04,84.239998,84.900002,83.919998,84.660004,4685700,83.957159
2014-12-03,84.129997,84.349998,83.620003,83.870003,3574900,83.173716
2014-12-02,84.220001,84.949997,83.989998,84.480003,3010200,83.778653
2014-12-01,84.93,84.93,82.849998,83.959999,4145200,83.262965
