Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,90.089996,90.290001,88.639999,88.650002,863400,87.732618
2014-12-30,89.959999,90.199997,89.68,89.849998,782900,88.920197
2014-12-29,90.019997,90.959999,89.639999,90.18,889200,89.246783
2014-12-26,91.040001,91.349998,90.32,90.389999,716800,89.454609
2014-12-24,91.00,91.349998,90.150002,90.580002,908700,89.642646
2014-12-23,93.199997,93.910004,92.629997,92.720001,1443500,89.781196
2014-12-22,92.269997,93.040001,92.00,92.910004,1680300,89.965176
2014-12-19,91.93,93.040001,91.93,92.360001,2746200,89.432606
2014-12-18,90.059998,92.300003,90.029999,92.279999,2187100,89.355139
2014-12-17,87.699997,89.989998,87.559998,89.940002,1969000,87.08931
2014-12-16,87.50,88.43,86.82,87.50,1722100,84.726645
2014-12-15,87.669998,88.169998,87.00,87.940002,1758100,85.152701
2014-12-12,87.82,88.379997,87.040001,87.080002,1427200,84.319959
2014-12-11,89.519997,89.989998,88.339996,88.480003,1902900,85.675587
2014-12-10,88.220001,89.529999,88.00,89.029999,2210700,86.20815
2014-12-09,88.040001,88.639999,86.980003,88.580002,1085100,85.772416
2014-12-08,87.959999,89.489998,87.589996,88.93,1922200,86.111321
2014-12-05,87.650002,88.879997,87.480003,88.739998,2018700,85.472237
2014-12-04,86.43,87.260002,86.239998,87.239998,1315000,84.027473
2014-12-03,85.389999,86.800003,85.089996,86.739998,1420000,83.545885
2014-12-02,84.650002,85.639999,84.370003,85.610001,1706100,82.457499
2014-12-01,84.589996,84.830002,84.010002,84.610001,1398900,81.494323
