Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,64.449997,64.550003,62.849998,62.959999,885900,62.959999
2014-12-30,63.84,65.209999,63.84,64.07,1096500,64.07
2014-12-29,64.470001,64.779999,63.369999,63.790001,940800,63.790001
2014-12-26,64.339996,65.059998,64.00,64.790001,740400,64.790001
2014-12-24,64.650002,64.769997,64.339996,64.339996,353600,64.339996
2014-12-23,64.269997,64.699997,64.110001,64.589996,809000,64.589996
2014-12-22,63.259998,64.089996,63.200001,64.059998,899400,64.059998
2014-12-19,62.529999,63.459999,62.52,63.200001,3206100,63.200001
2014-12-18,62.25,62.599998,61.82,62.50,1455100,62.50
2014-12-17,59.990002,61.650002,59.889999,61.48,1075100,61.48
2014-12-16,60.43,61.369999,59.860001,59.919998,1675100,59.919998
2014-12-15,61.27,61.869999,60.220001,60.509998,1651800,60.509998
2014-12-12,61.330002,62.169998,60.77,60.799999,1372700,60.799999
2014-12-11,61.639999,63.060001,61.639999,61.98,1463300,61.98
2014-12-10,62.139999,62.799999,61.049999,61.09,1323400,61.09
2014-12-09,62.02,62.560001,61.41,62.400002,1517500,62.400002
2014-12-08,63.580002,64.099998,62.279999,62.59,1136700,62.59
2014-12-05,64.220001,64.43,63.599998,64.010002,868800,64.010002
2014-12-04,63.330002,64.32,63.02,64.230003,1425100,64.230003
2014-12-03,63.450001,63.549999,62.580002,63.240002,1476400,63.240002
2014-12-02,63.220001,63.689999,62.790001,63.23,1052700,63.23
2014-12-01,64.160004,64.199997,62.959999,63.060001,1573100,63.060001
