Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,40.84,40.869999,40.209999,40.25,934200,39.689096
2014-12-30,40.509998,40.759998,40.240002,40.68,1427300,40.113104
2014-12-29,40.82,41.060001,40.77,40.889999,1348100,40.044079
2014-12-26,40.849998,41.119999,40.82,40.869999,943300,40.024493
2014-12-24,40.869999,40.959999,40.639999,40.830002,463000,39.985323
2014-12-23,40.639999,40.990002,40.580002,40.790001,982900,39.94615
2014-12-22,40.259998,40.52,39.959999,40.509998,1192400,39.67194
2014-12-19,40.77,40.970001,39.50,40.259998,3017600,39.427112
2014-12-18,39.73,40.459999,39.619999,40.459999,2720500,39.622975
2014-12-17,39.200001,39.369999,38.509998,39.310001,1903500,38.496768
2014-12-16,38.950001,39.59,38.849998,39.189999,1901900,38.379248
2014-12-15,38.77,39.00,38.349998,38.950001,2397500,38.144215
2014-12-12,39.16,39.32,38.720001,38.720001,1178000,37.918973
2014-12-11,39.09,39.639999,39.009998,39.32,1097900,38.506559
2014-12-10,39.369999,39.509998,39.029999,39.110001,1804600,38.300905
2014-12-09,39.130001,39.369999,38.919998,39.349998,1263400,38.535938
2014-12-08,39.689999,39.740002,39.240002,39.34,1078800,38.526146
2014-12-05,39.299999,39.66,39.099998,39.639999,3726800,38.819939
2014-12-04,39.25,39.380001,39.130001,39.25,1612600,38.438008
2014-12-03,39.139999,39.259998,39.049999,39.209999,2198600,38.398834
2014-12-02,39.209999,39.549999,39.07,39.080002,1706500,38.271527
2014-12-01,39.32,39.50,39.130001,39.240002,1306200,38.428216
