Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,64.279999,64.50,63.009998,63.049999,569000,62.607163
2014-12-30,64.43,65.00,64.370003,64.440002,621700,63.759018
2014-12-29,63.919998,64.449997,63.84,63.98,302300,63.303877
2014-12-26,64.470001,64.699997,64.099998,64.150002,219000,63.472082
2014-12-24,64.290001,64.739998,64.160004,64.360001,184600,63.679862
2014-12-23,64.360001,64.629997,64.040001,64.120003,562300,63.4424
2014-12-22,63.84,64.440002,63.099998,64.230003,735900,63.551238
2014-12-19,64.029999,64.339996,63.529999,63.84,1393700,63.165357
2014-12-18,63.119999,63.720001,62.84,63.720001,876600,63.046626
2014-12-17,61.209999,62.220001,60.91,62.18,753300,61.522899
2014-12-16,61.549999,62.290001,60.900002,60.93,802900,60.286109
2014-12-15,61.560001,62.049999,61.299999,61.93,1357200,61.275541
2014-12-12,62.18,62.549999,61.290001,61.32,1120200,60.671987
2014-12-11,62.91,63.32,62.369999,62.48,1268000,61.819728
2014-12-10,63.650002,63.900002,62.43,62.779999,1508000,62.116557
2014-12-09,63.990002,64.190002,63.369999,63.91,1023000,63.234617
2014-12-08,65.190002,65.519997,64.32,64.43,830600,63.749122
2014-12-05,65.129997,65.690002,64.809998,65.57,1242200,64.877074
2014-12-04,66.010002,66.18,65.00,65.230003,1558300,64.540671
2014-12-03,64.129997,66.989998,63.48,66.230003,2744500,65.530103
2014-12-02,63.419998,64.110001,63.209999,64.089996,963800,63.412711
2014-12-01,63.299999,63.939999,62.869999,63.52,873300,62.848739
