Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,46.07,46.09,45.529999,45.610001,5929700,44.844487
2014-12-30,45.849998,46.189999,45.610001,46.07,4451500,45.296766
2014-12-29,46.060001,46.400002,45.900002,46.00,5819700,45.227941
2014-12-26,46.18,46.75,46.00,46.48,6336600,45.286933
2014-12-24,45.950001,46.16,45.75,46.009998,3418100,44.828996
2014-12-23,45.799999,46.18,45.669998,45.98,7052800,44.799767
2014-12-22,46.040001,46.200001,45.200001,45.77,8695300,44.595159
2014-12-19,45.470001,46.099998,45.470001,45.84,12648900,44.663361
2014-12-18,45.950001,46.299999,44.639999,45.48,12511900,44.312602
2014-12-17,43.00,44.93,42.849998,44.549999,17216000,43.406473
2014-12-16,43.119999,44.73,42.57,42.709999,16256700,41.613702
2014-12-15,43.610001,43.779999,42.849998,43.450001,15666500,42.33471
2014-12-12,45.700001,45.720001,43.099998,43.349998,22908800,42.237274
2014-12-11,46.810001,46.889999,45.84,46.009998,8420400,44.828996
2014-12-10,47.639999,47.709999,45.919998,46.34,14102900,45.150527
2014-12-09,47.720001,48.240002,46.919998,48.18,10942900,46.943298
2014-12-08,50.07,50.23,48.119999,48.380001,12484400,47.138165
2014-12-05,50.040001,50.779999,49.959999,50.16,8608600,48.872474
2014-12-04,49.07,49.900002,49.040001,49.77,5076500,48.492485
2014-12-03,48.830002,49.669998,48.740002,49.419998,8070500,48.151467
2014-12-02,48.139999,49.00,48.099998,48.810001,8861700,47.557128
2014-12-01,48.349998,48.98,47.360001,48.119999,12783600,46.884836
