Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,37.27,37.34,36.279999,36.330002,3512400,35.491452
2014-12-30,37.810001,37.860001,37.150002,37.220001,2369500,36.360908
2014-12-29,37.349998,38.139999,37.349998,37.939999,3834400,37.064287
2014-12-26,37.00,37.560001,37.00,37.34,3879400,36.478138
2014-12-24,36.380001,37.169998,36.380001,36.990002,2575300,36.136218
2014-12-23,36.150002,36.52,36.07,36.389999,2607600,35.550064
2014-12-22,36.459999,36.470001,35.650002,36.02,3998600,35.188605
2014-12-19,35.810001,36.279999,35.68,36.009998,6722000,35.178834
2014-12-18,35.07,35.869999,34.93,35.860001,5209000,35.032299
2014-12-17,34.299999,34.959999,34.25,34.84,3926200,34.035841
2014-12-16,34.48,34.830002,34.110001,34.200001,4278000,33.410614
2014-12-15,35.049999,35.189999,34.389999,34.419998,4227000,33.625534
2014-12-12,35.209999,35.509998,34.990002,35.02,3295000,34.211687
2014-12-11,35.060001,35.619999,35.060001,35.32,3282000,34.504762
2014-12-10,35.450001,35.700001,34.950001,34.98,3013800,34.172609
2014-12-09,35.080002,35.630001,35.080002,35.439999,3631400,34.621991
2014-12-08,34.93,35.389999,34.93,35.220001,3640200,34.407071
2014-12-05,35.369999,35.689999,35.09,35.25,4084700,34.071988
2014-12-04,35.849998,36.060001,35.529999,35.630001,4043400,34.43929
2014-12-03,35.849998,35.98,35.759998,35.900002,5829100,34.700267
2014-12-02,35.540001,35.900002,35.360001,35.880001,4080100,34.680935
2014-12-01,35.48,35.75,35.310001,35.599998,3185100,34.41029
