Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,343.920013,348.50,339.329987,339.450012,864800,339.450012
2014-12-30,341.51001,345.01001,339.429993,342.190002,933500,342.190002
2014-12-29,341.929993,345.98999,339.290009,343.429993,1236100,343.429993
2014-12-26,342.920013,345.549988,338.019989,342.399994,1137800,342.399994
2014-12-24,335.529999,343.619995,334.980011,340.890015,965800,340.890015
2014-12-23,353.559998,353.790009,328.679993,335.76001,2631500,335.76001
2014-12-22,352.00,356.649994,345.230011,352.290009,2170400,352.290009
2014-12-19,343.279999,361.929993,343.059998,360.670013,3691300,360.670013
2014-12-18,339.359985,353.700012,337.709991,353.700012,2401800,353.700012
2014-12-17,326.50,333.730011,322.350006,332.890015,1652700,332.890015
2014-12-16,333.380005,339.829987,324.690002,325.130005,1834400,325.130005
2014-12-15,346.50,346.649994,333.119995,335.799988,1402800,335.799988
2014-12-12,339.230011,349.980011,338.50,344.48999,1559100,344.48999
2014-12-11,344.869995,351.380005,341.859985,342.329987,1471700,342.329987
2014-12-10,346.850006,349.880005,342.619995,343.589996,1449200,343.589996
2014-12-09,340.399994,348.059998,337.570007,347.609985,1295500,347.609985
2014-12-08,341.950012,347.279999,340.899994,344.049988,1395400,344.049988
2014-12-05,341.98999,345.929993,339.709991,340.869995,1460300,340.869995
2014-12-04,345.880005,350.890015,337.540009,341.179993,2533600,341.179993
2014-12-03,328.519989,347.73999,328.519989,347.339996,4668700,347.339996
2014-12-02,335.649994,336.649994,323.410004,328.269989,6201300,328.269989
2014-12-01,306.429993,310.480011,306.109985,308.440002,1146100,308.440002
