Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,116.959999,117.18,115.139999,115.18,190600,113.9657
2014-12-30,117.379997,117.940002,116.449997,116.519997,166000,115.291569
2014-12-29,117.75,118.32,117.010002,117.82,125600,116.577867
2014-12-26,117.800003,118.459999,117.209999,117.959999,204100,116.71639
2014-12-24,117.949997,118.239998,117.510002,117.559998,106200,116.320606
2014-12-23,117.169998,118.160004,116.870003,117.980003,262400,116.736184
2014-12-22,115.120003,116.68,115.120003,116.540001,366800,115.311363
2014-12-19,115.68,116.360001,114.790001,115.029999,517100,113.81728
2014-12-18,114.220001,114.970001,113.779999,114.940002,435900,113.728232
2014-12-17,110.779999,113.099998,110.25,112.889999,396700,111.699842
2014-12-16,110.050003,111.489998,109.470001,109.959999,396800,108.800731
2014-12-15,110.449997,110.779999,109.690002,110.199997,468600,109.038199
2014-12-12,112.419998,112.919998,110.150002,110.160004,356700,108.998627
2014-12-11,112.300003,113.599998,112.300003,112.919998,609200,111.729524
2014-12-10,113.68,113.870003,111.769997,111.970001,1118500,110.789543
2014-12-09,113.800003,114.410004,113.550003,114.160004,478700,112.412256
2014-12-08,116.260002,116.779999,114.790001,114.860001,705900,113.101536
2014-12-05,116.129997,116.940002,115.93,116.239998,428200,114.460406
2014-12-04,114.00,115.790001,113.629997,115.760002,902300,113.987759
2014-12-03,114.150002,114.809998,113.910004,114.099998,814500,112.35317
2014-12-02,114.25,114.510002,113.870003,114.129997,814800,112.382709
2014-12-01,114.919998,115.900002,113.93,114.00,636400,112.254702
