Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,27.73,27.76,26.940001,26.950001,4749400,26.639526
2014-12-30,28.07,28.110001,27.65,27.700001,2591100,27.380886
2014-12-29,27.85,28.389999,27.83,28.16,3937800,27.835586
2014-12-26,27.74,28.030001,27.620001,27.90,2190600,27.578581
2014-12-24,27.09,27.860001,27.09,27.74,2187500,27.420424
2014-12-23,26.639999,27.299999,26.629999,27.139999,2186900,26.827336
2014-12-22,27.129999,27.16,26.190001,26.60,4394200,26.293558
2014-12-19,27.82,27.98,26.959999,27.02,7165800,26.70872
2014-12-18,26.969999,27.790001,26.969999,27.76,5409600,27.440194
2014-12-17,26.049999,27.01,25.959999,26.75,5430200,26.44183
2014-12-16,26.02,26.549999,25.77,25.83,4810700,25.532428
2014-12-15,26.709999,26.809999,25.959999,26.120001,4418900,25.819088
2014-12-12,26.68,26.98,26.370001,26.66,4343700,26.352866
2014-12-11,26.99,27.33,26.799999,26.92,5754800,26.609871
2014-12-10,27.860001,27.92,26.91,26.950001,5228900,26.639526
2014-12-09,27.809999,28.059999,27.559999,27.84,5645700,27.519273
2014-12-08,28.32,28.360001,27.610001,27.67,4665000,27.351231
2014-12-05,28.42,28.60,28.00,28.27,4931400,27.944319
2014-12-04,29.360001,29.67,28.33,28.530001,7394200,28.201324
2014-12-03,30.73,30.73,28.68,29.32,11282300,28.982222
2014-12-02,30.73,31.129999,30.57,30.85,3035900,30.494596
2014-12-01,31.00,31.27,30.85,30.860001,2423800,30.504481
