Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,39.119999,39.189999,38.790001,38.799999,6492900,38.531423
2014-12-30,38.669998,39.080002,38.57,39.00,4010600,38.730039
2014-12-29,38.669998,39.18,38.52,38.959999,3466900,38.690315
2014-12-26,38.900002,39.02,38.700001,38.720001,3091700,38.451979
2014-12-24,39.16,39.169998,38.639999,38.810001,2495100,38.541356
2014-12-23,38.849998,39.07,38.560001,38.950001,5872600,38.680386
2014-12-22,38.490002,38.630001,38.049999,38.57,8650600,38.303016
2014-12-19,37.959999,38.630001,37.939999,38.509998,12526800,38.24343
2014-12-18,37.389999,38.099998,37.279999,38.099998,12773100,37.836268
2014-12-17,35.810001,36.779999,35.560001,36.73,11919000,36.475752
2014-12-16,35.700001,36.32,35.450001,35.52,11456800,35.274129
2014-12-15,36.599998,36.82,35.650002,35.93,10472000,35.68129
2014-12-12,36.75,37.099998,36.220001,36.25,10965300,35.999075
2014-12-11,37.740002,38.060001,37.299999,37.400002,8942200,37.141116
2014-12-10,37.91,38.09,37.290001,37.389999,13788700,37.131183
2014-12-09,37.52,38.139999,37.25,38.099998,12283800,37.836268
2014-12-08,37.32,38.139999,37.099998,38.00,14069300,37.736961
2014-12-05,36.990002,37.740002,36.959999,37.240002,11489700,36.982224
2014-12-04,36.50,36.91,36.23,36.790001,9165300,36.535338
2014-12-03,35.700001,36.549999,35.68,36.52,9147400,36.267207
2014-12-02,35.209999,35.900002,35.209999,35.77,9269300,35.522398
2014-12-01,35.02,35.209999,34.560001,35.099998,8802400,34.857034
