Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,41.389999,41.790001,40.900002,40.939999,1421100,40.637932
2014-12-30,41.209999,41.59,41.139999,41.369999,1323500,41.064759
2014-12-29,41.360001,41.57,41.310001,41.330002,975900,41.025057
2014-12-26,41.34,41.57,41.290001,41.380001,588000,41.074688
2014-12-24,41.419998,41.529999,40.959999,41.130001,1426900,40.826532
2014-12-23,41.98,42.009998,41.360001,41.369999,1867200,41.064759
2014-12-22,41.380001,41.880001,41.380001,41.880001,1585900,41.570999
2014-12-19,40.900002,41.43,40.860001,41.380001,3736300,41.074688
2014-12-18,40.48,40.799999,40.110001,40.700001,3104100,40.399705
2014-12-17,38.34,39.990002,38.09,39.759998,3502700,39.466638
2014-12-16,38.299999,39.48,38.099998,38.470001,3842600,38.186159
2014-12-15,40.07,40.169998,38.650002,38.68,4507400,38.394608
2014-12-12,40.200001,40.619999,39.709999,39.720001,2333400,39.426936
2014-12-11,40.50,41.18,40.490002,40.619999,1640900,40.320293
2014-12-10,41.360001,41.360001,40.310001,40.34,2650000,40.04236
2014-12-09,40.990002,41.43,40.98,41.400002,1798100,41.094541
2014-12-08,42.23,42.509998,41.419998,41.509998,1425800,41.203726
2014-12-05,42.23,42.490002,42.080002,42.299999,1019500,41.987898
2014-12-04,42.150002,42.68,42.02,42.27,1345000,41.958121
2014-12-03,41.98,42.369999,41.82,42.23,2250300,41.918415
2014-12-02,41.599998,42.099998,41.549999,41.98,2014400,41.670259
2014-12-01,42.689999,42.73,41.580002,41.59,4411200,41.283137
