Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,196.649994,196.830002,193.770004,193.830002,1566800,192.622638
2014-12-30,195.50,196.50,194.580002,195.710007,1136200,194.490932
2014-12-29,195.570007,196.960007,194.820007,196.190002,1219900,194.967938
2014-12-26,196.089996,196.490005,195.399994,195.449997,1016300,194.232542
2014-12-24,196.610001,196.75,195.009995,195.889999,694200,194.669804
2014-12-23,195.339996,196.100006,194.729996,195.50,2346100,194.282234
2014-12-22,193.919998,194.50,192.759995,194.440002,3056400,193.228839
2014-12-19,192.259995,195.00,192.029999,193.279999,4798200,192.076061
2014-12-18,188.00,191.660004,187.809998,191.610001,4209600,190.416465
2014-12-17,184.110001,186.50,183.630005,185.029999,5074800,183.87745
2014-12-16,183.960007,186.929993,182.399994,183.309998,4181900,182.168163
2014-12-15,190.240005,190.809998,185.410004,185.539993,4729100,184.384268
2014-12-12,191.710007,192.639999,188.070007,188.820007,3838900,187.643851
2014-12-11,193.00,194.940002,192.50,193.539993,3179500,192.334436
2014-12-10,195.479996,195.990005,191.600006,192.00,6506700,190.804035
2014-12-09,193.690002,197.220001,192.899994,196.889999,4568400,195.663575
2014-12-08,195.449997,198.059998,194.509995,196.619995,2715000,195.395252
2014-12-05,192.720001,196.929993,192.539993,195.449997,3625500,194.232542
2014-12-04,190.779999,192.339996,189.960007,191.949997,3123400,190.754344
2014-12-03,189.75,191.820007,189.330002,190.949997,3049600,189.760573
2014-12-02,189.309998,190.940002,188.809998,190.190002,3112200,189.005312
2014-12-01,188.00,188.619995,185.589996,188.199997,2469000,187.027702
