Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,72.800003,72.910004,71.68,71.68,871300,70.770611
2014-12-30,72.629997,73.139999,72.50,72.699997,813000,71.777667
2014-12-29,72.980003,73.260002,72.25,72.910004,599500,71.98501
2014-12-26,73.400002,73.480003,73.080002,73.110001,461500,72.182469
2014-12-24,73.419998,73.980003,73.389999,73.480003,500900,72.547778
2014-12-23,73.120003,73.599998,73.00,73.449997,936000,72.518152
2014-12-22,71.919998,72.800003,71.919998,72.760002,1073000,71.836911
2014-12-19,72.209999,72.839996,71.32,71.660004,2703800,70.750868
2014-12-18,71.290001,72.309998,70.730003,72.309998,2347600,71.392616
2014-12-17,69.830002,70.790001,69.709999,70.510002,2068100,69.615457
2014-12-16,69.75,71.449997,69.389999,69.889999,1227900,69.00332
2014-12-15,70.580002,70.889999,69.779999,69.910004,1364100,69.02307
2014-12-12,70.629997,71.629997,70.169998,70.209999,1435500,69.31926
2014-12-11,70.879997,71.68,70.709999,71.029999,1283200,70.128856
2014-12-10,71.269997,72.160004,71.099998,71.239998,1572100,69.931393
2014-12-09,71.239998,71.839996,70.50,71.25,1631700,69.941212
2014-12-08,72.040001,72.440002,71.540001,71.760002,1480000,70.441846
2014-12-05,71.989998,72.25,71.580002,71.940002,1389200,70.618539
2014-12-04,72.459999,72.800003,71.970001,72.120003,1788500,70.795233
2014-12-03,73.480003,73.68,72.290001,72.400002,2774600,71.070089
2014-12-02,72.940002,73.959999,72.699997,73.589996,2105300,72.238225
2014-12-01,72.839996,73.660004,72.459999,73.029999,1529300,71.688514
